Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),"Birth rate, crude (per 1,000 people)",CO2 emissions (kg per PPP $ of GDP),Capital health expenditure (% of GDP),"Compulsory education, duration (years)",Control of Corruption: Estimate,"Current health expenditure per capita, PPP (current international $)","Death rate, crude (per 1,000 people)",Diabetes prevalence (% of population ages 20 to 79),Domestic general government health expenditure (% of GDP),"Domestic general government health expenditure per capita, PPP (current international $)",Domestic private health expenditure (% of current health expenditure),"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","Fertility rate, total (births per woman)","GDP, PPP (constant 2017 international $)",Gini index,"Government expenditure on education, total (% of GDP)","Infant and young child feeding practices, all 3 IYCF (% children ages 6-23 months)","Life expectancy at birth, female (years)","Life expectancy at birth, male (years)","Life expectancy at birth, total (years)","Literacy rate, adult total (% of people ages 15 and above)","Mortality rate, adult, female (per 1,000 female adults)","Mortality rate, adult, male (per 1,000 male adults)","Mortality rate, infant (per 1,000 live births)",Number of neonatal deaths,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",People using at least basic sanitation services (% of population),People using safely managed drinking water services (% of population),Political Stability and Absence of Violence/Terrorism: Estimate,"Population ages 80 and above, female","Population ages 80 and above, male",Population density (people per sq. km of land area),"Population, female","Population, female (% of total population)","Population, male","Population, male (% of total population)","Population, total",Poverty gap at $6.85 a day (2017 PPP) (%),Pregnant women receiving prenatal care (%),Prevalence of overweight (% of adults),"Prevalence of overweight, weight for height (% of children under 5)",Prevalence of undernourishment (% of population),Rural population (% of total population),"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)","Unemployment, total (% of total labor force) (modeled ILO estimate)",Urban population,Urban population (% of total population)
0.0,45.0,2.246537637745452,0.0,0.0,0.0,0.0,21.9,0.0,0.0,0.0,0.0,0.0,0.0,5.49,2871255305037.2583,94.19999999999999,17.907660484313972,0.0,242.19,222.89999999999998,232.3097560975611,0.0,209.034,381.957,20.4,5562.0,48.638748227461804,0.0,0.0,0.0,1239909.0,639126.0,,41890197.0,151.2765498638256,41183217.0,148.7234501361744,83073414.0,3.9000000000000004,0.0,147.3,0.0,0.0,70.25399999999999,0.0,0.0,63619281.0,229.74599999999998
0.0,43.2,2.186579767420518,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,250.8534851074218,5.16,2811358464781.0947,96.0,20.57855987548827,0.0,242.43,223.59,232.7802439024392,0.0,207.036,374.11199999999997,19.799999999999997,5187.0,0.0,0.0,0.0,0.0,1288734.0,662799.0,,42415326.0,151.2811306464243,41696934.0,148.7188693535757,84112260.0,4.199999999999999,0.0,149.10000000000002,0.0,0.0,70.14,0.0,30.96,64446813.0,229.86
0.0,42.3,2.185783741375155,0.0,0.0,0.0,0.0,20.700000000000003,0.0,0.0,0.0,0.0,0.0,0.0,5.13,2836667988209.187,94.80000000000001,20.239890575408943,0.0,243.20999999999998,224.28000000000003,233.5141463414634,0.0,205.26,370.161,19.200000000000003,5022.0,0.0,0.0,0.0,0.0,1342077.0,688650.0,,42938691.0,151.3457151513948,42175098.0,148.654274265714,85113792.0,2.7,0.0,150.89999999999998,0.0,0.0,69.339,0.0,33.599999999999994,65441442.0,230.661
0.0,40.8,2.05876075803822,0.0,0.0,0.0,0.0,21.299999999999997,0.0,0.0,0.0,0.0,0.0,0.0,5.07,2912147655650.307,95.1,23.03504991531372,0.0,242.57999999999998,224.10000000000002,233.1146341463415,0.0,202.098,371.04,18.6,4842.0,0.0,0.0,0.0,0.0,1398891.0,716352.0,,43436382.0,151.4266660797207,42617913.0,148.57334438484838,86054292.0,3.9000000000000004,0.0,153.0,0.0,0.0,68.544,0.0,34.14,66392607.0,231.45600000000002
0.0,39.900000000000006,1.996281672566958,0.0,0.0,0.0,0.0,21.299999999999997,0.0,0.0,0.0,0.0,0.0,0.0,5.07,3043033147941.33,93.9,19.97489976882936,0.0,242.85000000000002,224.82,233.6151219512196,0.0,202.752,357.48,18.0,4734.0,0.0,0.0,0.0,0.0,1457367.0,745320.0,,43929183.0,151.4764766897589,43072806.0,148.5235233102411,87001989.0,3.0,0.0,154.8,0.0,0.0,67.758,0.0,31.200000000000003,67351719.0,232.24200000000002
0.0,38.7,1.953167776188912,0.0,0.0,0.0,0.0,21.6,0.0,0.0,0.0,0.0,0.0,0.0,5.01,3125011739026.08,94.5,18.91430997848511,0.0,243.09,225.20999999999998,233.9319512195121,0.0,200.76,355.629,17.4,4587.0,38.7366940613865,0.0,0.0,0.0,1513347.0,773343.0,,44399388.0,151.5218002075356,43507545.0,148.4781997924644,87906933.0,2.7,0.0,156.89999999999998,0.0,0.0,66.975,0.0,28.47,68281710.0,233.02499999999998
0.0,49.6,2.59334728418276,0.0,0.0,8.12563037872316,0.0,28.8,0.0,0.0,0.0,0.0,0.0,0.0,6.52,4234148092759.76,131.2,0.0,0.0,324.6,301.72,312.880975609756,0.0,264.296,454.7,22.4,5832.0,0.0,0.0,0.0,4.93620681762696,2082312.0,1062300.0,,59825532.0,202.043539520662,58615340.0,197.956460479338,118440872.0,2.0,0.0,212.0,0.0,0.0,88.196,0.0,38.48,92325844.0,311.804
0.0,46.8,2.524872144993628,0.0,0.0,0.0,0.0,28.8,0.0,0.0,0.0,0.0,0.0,0.0,6.28,4415371326243.8,132.4,0.0,0.0,325.0,302.84,313.6497560975612,0.0,252.964,437.4,22.0,5440.0,0.0,0.0,0.0,0.0,2138140.0,1088652.0,,60414496.0,202.0149817526848,59209296.0,197.9850182473152,119623792.0,2.0,0.0,214.4,0.0,0.0,86.64,0.0,36.4,93713280.0,313.36
0.0,45.6,2.443278221697132,0.0,40.0,8.1368417739868,0.0,28.8,0.0,0.0,0.0,0.0,0.0,0.0,6.24,4587400896932.72,132.8,21.97508049011232,0.0,325.64,303.88,314.4946341463416,0.0,250.724,422.292,21.6,5200.0,0.0,0.0,0.0,3.8035249710083,2191024.0,1113060.0,,60918124.0,202.0154977247828,59702568.0,197.9845022752172,120620692.0,2.4,0.0,217.2,0.0,0.0,85.104,0.0,33.12,94957432.0,314.896
0.0,22.2,1.167937003910044,0.0,20.0,0.0,0.0,14.4,0.0,0.0,0.0,0.0,0.0,0.0,3.1,2412122221416.42,66.2,11.06159973144532,0.0,163.22,152.4,157.6780487804878,0.0,123.246,208.29,10.6,2518.0,0.0,0.0,0.0,0.0,1124832.0,570012.0,,30706820.0,101.005000760203,30095750.0,98.9949926608016,60802572.0,1.2,0.0,110.0,0.0,0.0,41.794,0.0,15.16,48096658.0,158.206
0.0,21.4,1.141435781768128,0.71705174,20.0,4.09863805770874,4844.03574567344,14.2,0.0,12.01781654,3528.95946381048,54.29672242,0.0,0.0,3.02,2537013121914.04,66.8,10.84663963317872,0.0,163.64,153.28,158.3336585365854,0.0,122.092,201.83,10.6,2432.0,22.042634980682,199.733364215495,196.3334787359656,2.33505368232728,1165684.0,592384.0,,30984342.0,100.9731315519938,30387118.0,99.0268684480062,61371460.0,0.8,0.0,111.2,0.0,0.0,41.044,18.75228,13.66,48776808.0,158.956
0.0,21.6,1.08045008283294,0.787867,20.0,0.0,5217.75795697172,14.2,0.0,12.55801678,3798.610507533,54.39683152,0.0,0.0,3.08,2582424968756.16,67.2,9.90606021881104,0.0,164.0,153.84,158.7960975609756,0.0,118.728,198.852,10.6,2484.0,0.0,199.737672740748,196.3516258226244,0.0,1217630.0,624004.0,,31309670.0,100.9308815475576,30732134.0,99.0691184524424,62041804.0,0.8,0.0,112.6,0.0,5.0,40.38,0.0,14.44,49515564.0,159.62
0.0,21.0,1.080023386837924,0.82652122,20.0,3.96446299552918,5491.210122748,14.2,0.0,12.83123684,3977.7220177356,55.12403106,0.0,0.0,3.04,2660363858754.16,67.2,9.98616027832032,0.0,164.04,154.32,159.0614634146342,0.0,118.984,193.67,10.6,2520.0,0.0,199.7386846770822,196.3558889181634,2.43606352806092,1268826.0,655764.0,,31643944.0,100.9051797375156,31076212.0,99.0948138772772,62720158.0,0.8,0.0,113.8,0.0,5.0,40.224,0.0,15.32,50105880.0,159.776
0.0,21.2,1.06388804685776,0.89287502,20.0,3.8625841140747,5834.57468175408,14.2,0.0,13.18111324,4267.39719669094,53.72036744,0.0,0.0,3.1,2708290796152.94,67.6,0.0,0.0,164.46,154.64,159.430243902439,0.0,116.63,193.872,10.6,2596.0,0.0,199.7397157910934,196.3602128948186,2.10615348815918,1315902.0,685642.0,,31927968.0,100.8972958100156,31360088.0,99.1027041899844,63288056.0,0.8,0.0,115.0,0.0,5.0,40.066,0.0,15.14,50609560.0,159.934
0.0,21.2,0.990056661185394,0.82501448,20.0,3.61173248291016,6157.18757229864,14.2,0.0,13.2480011,4498.56046568554,53.87612916,0.0,0.0,3.12,2791895213286.18,67.6,0.0,0.0,164.84,155.36,159.9843902439024,0.0,114.098,189.42,10.6,2618.0,0.0,199.740727860918,196.3644764064308,1.75289499759674,1362824.0,717224.0,,32224778.0,100.8895367048818,31656532.0,99.1104632951182,63881310.0,0.8,0.0,116.2,20.8,5.0,39.91,0.0,14.38,51133794.0,160.09
0.0,32.099999999999994,1.406182254781428,1.3921296,30.0,5.6091020107269305,9855.4467785958,21.299999999999997,0.0,19.79717445,7197.9790988633395,80.89336967999999,0.0,0.0,4.74,4322029697500.7705,100.80000000000001,14.29764032363892,0.0,247.56,233.45999999999998,240.3380487804879,0.0,171.339,283.026,15.600000000000001,3936.0,58.8080467545102,299.5918900779264,294.7223861300286,2.486175119876862,2114235.0,1126356.0,,48789351.0,151.31412373933438,47941905.0,148.6858669484985,96731259.0,1.2000000000000002,0.0,175.8,0.0,7.5,59.634,29.260889999999996,20.28,77503020.0,240.36599999999999
0.0,33.0,1.306044284834562,1.45150968,30.0,5.85838365554811,10696.37174045496,21.0,0.0,19.4600973,7427.03780614101,91.69465827,0.0,0.0,4.89,4435885090654.92,102.30000000000001,0.0,0.0,248.73,234.87,241.6309756097562,0.0,167.63400000000001,275.433,15.600000000000001,4005.0,0.0,299.5290424760133,294.8983961199459,3.10486972332,2183448.0,1179447.0,,49281117.0,151.3028594393307,48432402.0,148.6971313389423,97713522.0,1.2000000000000002,0.0,177.60000000000002,0.0,7.5,59.361,0.0,18.96,78378948.0,240.63899999999998
0.0,33.900000000000006,1.317535924536339,1.8392375699999999,30.0,5.9726411104202395,11223.205716732089,21.299999999999997,0.0,19.719323160000002,7810.2921766236595,91.22831154,0.0,0.0,5.01,4527788868314.37,101.39999999999999,14.2992296218872,0.0,248.73,234.87,241.6309756097562,0.0,166.428,275.265,15.299999999999999,4152.0,0.0,299.28227839955014,295.0799165264958,3.02103209495544,2246829.0,1233522.0,,49765044.0,151.3120092443478,48902028.0,148.6879816266945,98667075.0,0.8999999999999999,300.0,179.10000000000002,0.0,7.5,58.812,0.0,18.12,79324383.0,241.188
0.0,34.5,1.230381942285039,1.43746482,30.0,5.96316432952881,11647.53257106747,21.6,0.0,20.10486603,8124.58603888578,90.73887063000001,0.0,0.0,5.1,4573260962854.199,101.69999999999999,13.878360271453861,0.0,249.14999999999998,235.53000000000003,242.17390243902452,0.0,167.697,269.778,15.299999999999999,4230.0,0.0,299.0348233511226,295.25972876296294,3.1241179704665996,2308068.0,1289547.0,,50309991.0,151.32136297015558,49431363.0,148.67863702984442,99741354.0,1.2000000000000002,0.0,180.60000000000002,0.0,7.5,58.266000000000005,0.0,18.419999999999998,80369589.0,241.734
0.0,34.2,1.196784325140804,1.64379912,30.0,6.15539002418517,12511.06989540336,21.299999999999997,0.0,22.56932259,8780.79372055878,89.44741059,0.0,0.0,5.07,4439449375444.86,102.0,14.521739959716811,0.0,249.99,236.73,243.19829268292682,0.0,164.346,263.265,15.0,4245.0,0.0,298.7866738019013,295.4377921258269,3.38122773170472,2368935.0,1346124.0,,50888031.0,151.3223420775852,49998654.0,148.6776579224151,100886685.0,0.8999999999999999,0.0,182.10000000000002,0.0,7.5,57.726,0.0,25.02,81474069.0,242.274
0.0,33.599999999999994,1.181652493142445,1.75832802,30.0,6.185619592666621,12889.582856390221,21.0,0.0,22.44809247,9012.5539820853,90.23632623,0.0,0.0,4.949999999999999,4576624785681.33,100.80000000000001,16.069109916687,0.0,250.62,237.63,243.96658536585358,0.0,157.98,256.197,15.0,4191.0,41.0016528752112,298.5378603742122,295.6141917420435,2.808954656124114,2434557.0,1408248.0,,51456780.0,151.32171349568762,50557887.0,148.67828650431238,102014667.0,0.8999999999999999,0.0,183.60000000000002,0.0,7.5,57.18899999999999,30.63825,24.18,82567611.0,242.81099999999998
287.4,33.0,1.151874431442852,1.67312496,30.0,5.91340041160584,13015.77852017865,21.299999999999997,25.200000000000003,21.93020154,9141.79855012137,89.29115868,0.0,0.0,4.89,4720610000545.71,98.10000000000001,15.78615045547485,0.0,251.04000000000002,238.17000000000002,244.4480487804879,0.0,158.013,248.748,14.700000000000001,4176.0,56.1624556377663,298.2881397147189,295.78797335070965,3.2315272092819303,2501499.0,1474716.0,,51955239.0,151.2995210195595,51062748.0,148.70048772080008,103017984.0,0.8999999999999999,0.0,185.10000000000002,0.0,7.5,56.712,0.0,22.53,83543463.0,243.288
0.0,33.0,1.116325233459627,1.66979796,30.0,5.75671327114104,13348.93220411949,21.299999999999997,0.0,22.228593359999998,9406.74157727883,88.59563829,0.0,0.0,4.89,4803738129363.66,100.5,14.077762126922611,0.0,251.45999999999998,238.82999999999998,244.99097560975622,0.0,157.32,247.35000000000002,14.399999999999999,4188.0,25.01455183544079,298.0366616784345,295.95503129943,3.33904874324799,2565495.0,1541169.0,,52502940.0,151.243311186555,51639726.0,148.756688813445,104142666.0,1.2000000000000002,0.0,186.60000000000002,0.0,7.5,56.589,0.0,21.87,84498234.0,243.411
0.0,32.7,1.0727754845974409,1.44968739,30.0,5.63802766799928,13848.291879153028,21.6,0.0,22.10330487,9796.82935666941,87.7681389,0.0,0.0,4.83,4915623075274.08,101.39999999999999,13.767029285430901,0.0,251.54999999999998,239.21999999999997,245.23463414634153,0.0,152.925,243.624,14.399999999999999,4128.0,19.89098030485878,297.7850368109775,296.1217606579134,3.1842652559280302,2620482.0,1603239.0,,53040111.0,151.1848453147731,52208748.0,148.81514612936792,105248862.0,1.5,0.0,188.10000000000002,0.0,7.5,56.465999999999994,0.0,21.21,85438920.0,243.534
297.29999999999995,32.7,1.039401821636406,1.30773756,30.0,5.49728178977967,14093.40668813586,21.9,0.0,21.72401904,9948.76951926531,88.22502135,0.0,0.0,4.83,5056703230867.92,99.60000000000001,14.53076934814452,0.0,251.73,239.28000000000003,245.35317073170748,0.0,154.2,244.30800000000002,14.100000000000001,4101.0,6.070174562182739,297.533252045568,296.2881190197852,3.52651154994966,2667675.0,1661124.0,,53565846.0,151.1561037478512,52746459.0,148.8438962521488,106312305.0,1.2000000000000002,0.0,189.60000000000002,0.0,7.5,56.346000000000004,0.0,20.73,86344728.0,243.654
0.0,32.099999999999994,1.051032845441967,1.36658952,30.0,5.5375946760177595,14385.78504757614,22.200000000000003,0.0,22.77329778,10164.53242799091,88.02965928,0.0,0.0,4.800000000000001,5090035848624.63,101.10000000000001,14.2181396484375,0.0,251.67000000000002,239.52,245.4468292682928,0.0,152.208,243.609,14.100000000000001,3969.0,2.176662125113305,297.2813268188106,296.4541862977005,3.7870105504989597,2706243.0,1713942.0,,53965539.0,151.1516611130274,53143185.0,148.8483388869726,107108724.0,1.5,0.0,191.10000000000002,0.0,7.5,56.223,29.750609999999998,20.73,87035478.0,243.777
0.0,31.799999999999997,0.995548477414839,1.27061991,30.0,5.8333153724670295,15380.41446959313,22.200000000000003,0.0,23.064288150000003,10717.31393769552,90.95528985,77.2633209228516,0.0,4.7700000000000005,5141007183278.46,98.10000000000001,14.449260234832769,0.0,252.09,239.76,245.7746341463415,0.0,154.779,248.373,14.100000000000001,3897.0,0.0,297.0292537434828,296.61992245577613,3.72123491764068,2755443.0,1773048.0,,54576666.0,151.1421812743212,53751795.0,148.8578187256788,108328461.0,1.2000000000000002,0.0,192.29999999999998,0.0,7.5,56.099999999999994,0.0,21.0,88071039.0,243.89999999999998
398.92,41.2,1.287094690372836,1.52880992,40.0,7.52281522750856,20987.32391387752,30.0,0.0,30.29711532,14635.0617268586,121.06855012,0.0,0.0,6.2,7063050192031.04,133.2,19.83987998962404,0.0,336.08,319.0,327.3317073170732,0.0,206.044,343.212,18.4,5196.0,0.0,395.7027060475504,395.7140134630248,4.35871839523316,3739648.0,2441476.0,,73627660.0,201.4699208969616,72553280.0,198.530068160428,146180944.0,1.6,0.0,0.0,0.0,10.0,74.6,0.0,25.36,118918196.0,325.4
0.0,40.4,1.25111343725484,1.52631224,40.0,7.15943098068236,21706.49143550656,30.8,0.0,30.30840492,15164.21316677948,120.55893708,0.0,0.0,6.04,7259193960198.68,130.0,19.5559196472168,0.0,335.96,319.2,327.3756097560976,0.0,204.184,343.948,18.4,5100.0,0.0,395.3661663676924,395.9345043420212,3.85509753227234,3810944.0,2523616.0,,74638164.0,201.3705535811904,73622172.0,198.6294464188096,148260336.0,1.6,0.0,0.0,0.0,10.0,74.356,0.0,23.32,120700224.0,325.644
0.0,39.6,1.20826974582598,1.55367696,40.0,6.91990613937376,21638.74643878016,30.4,0.0,30.5642948,15099.53791448368,120.8796158,0.0,0.0,5.88,7396263772661.56,126.8,19.09172058105468,0.0,337.52,320.72,328.9151219512196,0.0,198.988,330.416,18.0,5004.0,0.0,395.0293085861844,396.1544785270936,3.979271650314332,3891116.0,2611920.0,,75684072.0,201.2808392940104,74720852.0,198.7191713662364,150404920.0,1.6,0.0,0.0,0.0,10.0,74.072,39.58588,22.64,122552936.0,325.928
0.0,38.0,1.15184599767242,1.89043068,40.0,6.262225151062,24199.60963929528,32.4,0.0,38.80260088,18142.02720851756,100.12693788,0.0,0.0,5.64,7020950902194.04,0.0,19.55179977416992,0.0,335.84,317.96,326.6819512195124,0.0,214.432,375.052,18.0,5084.0,0.0,394.6920215610992,396.1557847671904,4.05241870880128,3977120.0,2700044.0,,76487048.0,201.243753250474,75541616.0,198.756246749526,152028664.0,0.0,0.0,0.0,0.0,10.0,73.752,0.0,37.84,123997620.0,326.248
398.52,38.4,0.0,1.7876146,40.0,6.4661192893982,23722.79263270992,31.2,30.8,34.8214264,17682.892097559,101.84130096,0.0,0.0,5.72,7372826980966.52,0.0,18.37602424621584,0.0,338.684,322.484,330.3864390243904,0.0,0.0,0.0,17.6,5096.0,0.0,394.3542643775632,396.1572833066904,3.848783969879152,4069328.0,2790584.0,,76923876.0,201.2318171987472,75982116.0,198.7681828012528,152905992.0,0.0,0.0,0.0,0.0,0.0,73.388,0.0,29.84,124852328.0,326.612
0.0,0.0,0.0,0.0,40.0,6.63431930541992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7623223098955.24,0.0,16.55828666687012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.3534327874456,396.15891714097,3.091256141662596,4234548.0,2939424.0,,78332976.0,201.215441892924,77386636.0,198.7845685090264,155719608.0,0.0,0.0,0.0,0.0,0.0,72.992,0.0,20.836,127303892.0,327.008
0.0,110.95,2.5787186586794903,0.0,0.0,0.0,0.0,28.125,0.0,0.0,0.0,0.0,0.0,0.0,12.895000000000001,647250770999.945,286.0,11.2507998943329,0.0,379.79999999999995,346.345,362.87,0.0,475.70500000000004,968.4749999999999,80.5,12710.0,496.751012034513,0.0,0.0,0.0,334480.0,163925.0,89.726252535197,33530920.0,251.302193801213,33183420.0,248.6978061987875,66714340.0,128.5,0.0,244.5,0.0,0.0,83.645,0.0,0.0,55553700.0,416.355
0.0,109.33,2.212871192103345,0.0,0.0,0.0,0.0,26.564999999999998,0.0,0.0,0.0,0.0,0.0,0.0,12.79,697764759593.085,0.0,0.0,0.0,383.96999999999997,351.88,367.87,0.0,441.145,864.5550000000001,74.5,11840.0,0.0,0.0,0.0,0.0,359010.0,175085.0,91.19947090374049,34085055.0,251.32866266601152,33724670.0,248.67133733398848,67809725.0,0.0,0.0,247.0,0.0,0.0,83.01,0.0,26.150000000000002,56551955.0,416.99
0.0,105.24,1.9895386663852648,0.0,0.0,0.0,0.0,26.005,0.0,0.0,0.0,0.0,0.0,0.0,12.39,775682110966.975,274.0,0.0,0.0,385.34,355.855,370.675,471.4556884765625,416.85,785.57,68.5,10830.0,0.0,0.0,0.0,0.0,384950.0,187185.0,92.681263213957,34640125.0,251.3378212644815,34271365.0,248.6622150139415,68911485.0,105.5,0.0,250.0,0.0,0.0,82.18,0.0,21.75,57585195.0,417.81999999999994
0.0,102.515,1.924090886594825,0.0,0.0,0.0,0.0,26.58,0.0,0.0,0.0,0.0,0.0,0.0,12.15,826790128440.1199,0.0,11.918599605560301,0.0,386.04999999999995,355.855,370.97499999999997,0.0,415.905,799.37,63.5,10130.0,0.0,0.0,0.0,0.0,409570.0,199325.0,94.1343882980155,35183510.0,251.33976159822998,34808425.0,248.66027412017348,69991930.0,0.0,475.0,252.5,0.0,0.0,80.52,0.0,22.450000000000003,58720430.0,419.48
0.0,99.59,1.94714466757024,0.0,0.0,0.0,0.0,26.084999999999997,0.0,0.0,0.0,0.0,0.0,0.0,11.884999999999998,868379308758.9951,282.0,12.5591003894806,0.0,388.52,357.59999999999997,373.07000000000005,0.0,419.56000000000006,815.8100000000001,59.0,9555.0,0.0,0.0,0.0,0.0,433720.0,211765.0,95.56195294889801,35719120.0,251.354158149008,35334250.0,248.6458418509915,71053370.0,99.0,0.0,255.5,50.5,0.0,78.88499999999999,0.0,29.35,59843280.0,421.115
0.0,95.775,1.8642519581410748,0.0,0.0,0.0,0.0,26.76,0.0,0.0,0.0,0.0,0.0,0.0,11.515,945954201678.425,0.0,12.82349944114685,0.0,389.06,357.145,373.04499999999996,0.0,409.975,833.425,55.5,9020.0,496.8687954904325,0.0,0.0,0.0,458630.0,224770.0,96.948053345384,36241455.0,251.383559842284,35842530.0,248.61647483948602,72083980.0,0.0,0.0,258.0,54.5,0.0,77.275,0.0,23.5,60943400.0,422.725
0.0,74.168,1.543733530842972,0.0,0.0,5.8164749145508,0.0,21.348,0.0,0.0,0.0,0.0,0.0,0.0,8.98,808245341642.748,219.6,11.10883998870848,0.0,312.784,286.564,299.596,0.0,315.816,657.676,42.4,6928.0,0.0,0.0,0.0,2.705818176269532,387000.0,190516.0,78.6273247150088,29397168.0,201.1371639240388,29064760.0,198.8628087077244,58461932.0,65.6,0.0,208.8,42.8,0.0,60.556,0.0,29.64,49611380.0,339.444
0.0,71.388,1.614202134914216,0.0,0.0,0.0,0.0,20.552,0.0,0.0,0.0,0.0,0.0,0.0,8.708,867988729946.236,0.0,11.94067955017088,0.0,315.44,289.34,302.384,0.0,307.224,630.284,41.2,6668.0,0.0,0.0,0.0,0.0,409592.0,202032.0,79.6699483008128,29791884.0,201.1702519952172,29445276.0,198.8297750148572,59237156.0,0.0,0.0,210.8,0.0,0.0,59.312,0.0,28.56,50453472.0,340.688
0.0,68.78,1.55394126848006,0.0,32.0,5.19002914428712,0.0,21.032,0.0,0.0,0.0,0.0,0.0,0.0,8.448,904278354680.48,222.0,13.29251956939696,0.0,314.88,290.444,302.676,0.0,300.256,606.4,40.4,6412.0,0.0,0.0,0.0,0.1331251263618468,433228.0,214536.0,80.6783944739432,30173044.0,201.1973267260316,29813924.0,198.8026732739684,59986968.0,61.2,0.0,213.2,44.8,0.0,58.092,0.0,29.24,51275060.0,341.908
0.0,66.104,1.607941372516928,0.0,32.0,0.0,0.0,20.984,0.0,0.0,0.0,0.0,0.0,0.0,8.176,901803965175.008,0.0,14.8335599899292,0.0,316.36,291.72,304.072,0.0,291.192,582.452,39.2,6044.0,0.0,0.0,0.0,0.0,457464.0,228152.0,81.6449594637488,30538288.0,201.222080847842,30167352.0,198.777919152158,60705640.0,0.0,0.0,215.6,47.6,0.0,56.888,0.0,44.64,52072084.0,343.112
0.0,63.852,1.387616463863028,0.40830128,32.0,6.16087245941164,2682.4297109191,19.836,0.0,10.07288744,960.168286246672,256.82110596,0.0,272.7600097656248,7.948,946638244889.964,211.2,15.02828025817872,0.0,319.908,294.856,307.48,0.0,274.708,558.112,36.8,5604.0,396.9798799043564,368.9754074926716,368.372106158926,1.941856622695924,489832.0,245300.0,82.5885045969776,30896572.0,201.257012288918,30510620.0,198.7429616555036,61407196.0,66.4,0.0,218.0,0.0,0.0,55.708,26.2018,41.96,52855016.0,344.292
0.0,62.632,1.26338718474582,0.41666212,32.0,0.0,2848.181354580028,20.628,0.0,10.40164376,1035.715165322948,254.5436554,0.0,0.0,7.844,976495545743.408,0.0,0.0,0.0,319.684,294.4,307.092,0.0,283.792,570.296,34.8,5296.0,0.0,371.177860842748,370.3756379905996,0.0,528748.0,266956.0,83.5147808029784,31249632.0,201.2991257781992,30846284.0,198.700899988392,62095912.0,0.0,0.0,220.0,51.6,13.6,54.548,0.0,41.56,53627892.0,345.452
0.0,76.83500000000001,1.5284070216971801,0.5187271,40.0,7.39582657814025,3747.00824425367,25.175,0.0,13.638997100000001,1406.69603193492,312.29076384999996,0.0,0.0,9.675,1259713420797.195,0.0,20.24405002593995,0.0,402.90999999999997,371.26,387.22499999999997,478.58310699462896,334.15999999999997,673.605,41.5,6415.0,0.0,466.619174521424,465.3531434819655,5.44398188591005,714555.0,364725.0,105.53540399068251,39497810.0,251.67795669497298,38971140.0,248.32204330502702,78468950.0,0.0,0.0,278.0,60.0,16.0,66.97,0.0,50.85,67958820.0,433.03
0.0,74.00999999999999,1.4626683300333452,0.48550465,60.0,5.835504531860351,3972.26445410807,26.235,0.0,14.02409555,1519.29931803522,308.76155855,0.0,354.04998779296903,9.365,1319212775343.0498,257.5,19.5934498310089,0.0,402.165,371.53,386.935,0.0,335.07,668.6,40.5,6250.0,0.0,469.01568041468204,467.380865428908,3.808059692382815,771795.0,399460.0,106.6471382536325,39921385.0,251.7252226984715,39374170.0,248.274745773912,79295560.0,80.0,0.0,281.0,60.5,16.0,66.67500000000001,0.0,48.849999999999994,68721495.0,433.32500000000005
0.0,71.895,1.4622287816212451,0.5241038499999999,60.0,6.5292966365814,4074.451474962445,26.465,0.0,13.6181855,1608.04026133158,302.66788485,0.0,380.017509460449,9.13,1407260388989.1948,0.0,17.715350389480598,0.0,403.6,372.395,388.08,0.0,321.22999999999996,651.425,39.5,6200.0,0.0,471.40332385898455,469.4228776546545,3.4567084908485404,833365.0,438540.0,107.7153774148255,40328580.0,251.770917730753,39761250.0,248.229082269247,80089830.0,0.0,0.0,283.5,60.5,16.0,66.375,0.0,50.8,69457905.0,433.625
