País,Año,"Birth rate, crude (per 1,000 people)",CO2 emissions (kg per PPP $ of GDP),Capital health expenditure (% of GDP),"Compulsory education, duration (years)",Control of Corruption: Estimate,"Current health expenditure per capita, PPP (current international $)","Death rate, crude (per 1,000 people)",Diabetes prevalence (% of population ages 20 to 79),Domestic general government health expenditure (% of GDP),"Domestic general government health expenditure per capita, PPP (current international $)",Domestic private health expenditure (% of current health expenditure),"Fertility rate, total (births per woman)","GDP, PPP (constant 2017 international $)",Gini index,"Government expenditure on education, total (% of GDP)","Life expectancy at birth, female (years)","Life expectancy at birth, male (years)","Life expectancy at birth, total (years)","Mortality rate, adult, female (per 1,000 female adults)","Mortality rate, adult, male (per 1,000 male adults)","Mortality rate, infant (per 1,000 live births)",Number of neonatal deaths,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",People using at least basic sanitation services (% of population),People using safely managed drinking water services (% of population),Political Stability and Absence of Violence/Terrorism: Estimate,"Population ages 80 and above, female","Population ages 80 and above, male",Population density (people per sq. km of land area),"Population, female","Population, female (% of total population)","Population, male","Population, male (% of total population)","Population, total",Poverty gap at $6.85 a day (2017 PPP) (%),Pregnant women receiving prenatal care (%),Prevalence of overweight (% of adults),"Prevalence of overweight, weight for height (% of children under 5)",Prevalence of undernourishment (% of population),Rural population (% of total population),"Unemployment, total (% of total labor force) (modeled ILO estimate)",Urban population,Urban population (% of total population),"Proportion of adults who are obese, 20 years old and over ,by sex",Gasto público social según la clasificación por funciones del gobierno,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex"
Paraguay,2005,96.188,0.339185087541885,1.3103808,36,-5.42333221435548,1537.63405146512,22.4,0.0,6.34314728,504.904646747772,265.97488404,12.16,199652177299.663,205.6,0.0,294.884,270.44,282.108,555.372,878.78,100.0,8460,400.0,306.040287236022,216.717675484074,-2.60831260681152,106284,66084,55.1409816259752,10858044,198.252435055153,11049468,201.747564944846,21907512,63.2,0.0,184.0,27.2,38.0,169.468,19.28,12625956,230.532,10.8,3754855.771,35.4
Paraguay,2005,96.188,0.339185087541885,1.3103808,36,-5.42333221435548,1537.63405146512,22.4,0.0,6.34314728,504.904646747772,265.97488404,12.16,199652177299.663,205.6,0.0,294.884,270.44,282.108,555.372,878.78,100.0,8460,400.0,306.040287236022,216.717675484074,-2.60831260681152,106284,66084,55.1409816259752,10858044,198.252435055153,11049468,201.747564944846,21907512,63.2,0.0,184.0,27.2,38.0,169.468,19.28,12625956,230.532,10.8,3754855.771,10.6
Paraguay,2005,96.188,0.339185087541885,1.3103808,36,-5.42333221435548,1537.63405146512,22.4,0.0,6.34314728,504.904646747772,265.97488404,12.16,199652177299.663,205.6,0.0,294.884,270.44,282.108,555.372,878.78,100.0,8460,400.0,306.040287236022,216.717675484074,-2.60831260681152,106284,66084,55.1409816259752,10858044,198.252435055153,11049468,201.747564944846,21907512,63.2,0.0,184.0,27.2,38.0,169.468,19.28,12625956,230.532,10.8,3754855.771,23.0
Paraguay,2006,94.968,0.335679625773524,1.3734318,36,-4.64612483978272,1707.59557361911,22.336,0.0,7.0488386,599.51705490946,257.44088744,11.88,209249691440.203,212.0,0.0,295.696,271.596,283.124,547.54,868.308,97.6,8240,0.0,310.645508842523,219.896356122864,-3.10610008239746,112632,70296,55.7228794361944,10977228,198.33554815775,11161468,201.664379570616,22138700,75.6,0.0,186.8,0.0,38.8,168.16,21.12,12831592,231.84,13.8,4861033.341,0.0
Paraguay,2006,94.968,0.335679625773524,1.3734318,36,-4.64612483978272,1707.59557361911,22.336,0.0,7.0488386,599.51705490946,257.44088744,11.88,209249691440.203,212.0,0.0,295.696,271.596,283.124,547.54,868.308,97.6,8240,0.0,310.645508842523,219.896356122864,-3.10610008239746,112632,70296,55.7228794361944,10977228,198.33554815775,11161468,201.664379570616,22138700,75.6,0.0,186.8,0.0,38.8,168.16,21.12,12831592,231.84,16.3,4861033.341,0.0
Paraguay,2006,94.968,0.335679625773524,1.3734318,36,-4.64612483978272,1707.59557361911,22.336,0.0,7.0488386,599.51705490946,257.44088744,11.88,209249691440.203,212.0,0.0,295.696,271.596,283.124,547.54,868.308,97.6,8240,0.0,310.645508842523,219.896356122864,-3.10610008239746,112632,70296,55.7228794361944,10977228,198.33554815775,11161468,201.664379570616,22138700,75.6,0.0,186.8,0.0,38.8,168.16,21.12,12831592,231.84,11.2,4861033.341,0.0
Paraguay,2007,93.8,0.291684199415621,1.25711108,36,-4.84414291381836,1830.60997546932,22.18,0.0,6.94301416,632.911828911108,260.04342652,11.628,220594420571.296,212.0,10.9580402374267,296.404,273.336,284.424,540.464,848.392,94.8,7992,0.0,315.20975079176,223.046589505707,-2.96049165725708,119544,74908,56.2813491064688,11091552,198.412599315402,11269024,201.587329130103,22360580,67.2,0.0,190.0,0.0,37.6,166.856,18.84,13033088,233.144,14.2,5646641.134,0.0
Paraguay,2007,93.8,0.291684199415621,1.25711108,36,-4.84414291381836,1830.60997546932,22.18,0.0,6.94301416,632.911828911108,260.04342652,11.628,220594420571.296,212.0,10.9580402374267,296.404,273.336,284.424,540.464,848.392,94.8,7992,0.0,315.20975079176,223.046589505707,-2.96049165725708,119544,74908,56.2813491064688,11091552,198.412599315402,11269024,201.587329130103,22360580,67.2,0.0,190.0,0.0,37.6,166.856,18.84,13033088,233.144,16.8,5646641.134,0.0
Paraguay,2007,93.8,0.291684199415621,1.25711108,36,-4.84414291381836,1830.60997546932,22.18,0.0,6.94301416,632.911828911108,260.04342652,11.628,220594420571.296,212.0,10.9580402374267,296.404,273.336,284.424,540.464,848.392,94.8,7992,0.0,315.20975079176,223.046589505707,-2.96049165725708,119544,74908,56.2813491064688,11091552,198.412599315402,11269024,201.587329130103,22360580,67.2,0.0,190.0,0.0,37.6,166.856,18.84,13033088,233.144,11.7,5646641.134,0.0
Paraguay,2008,69.573,0.234203343907997,0.90394743,27,-2.93908059597015,1481.16198587082,16.587,0.0,4.86165762,476.461946977722,201.77769471,8.538,176193658898.54,152.1,0.0,222.948,205.977,214.152,398.586,626.307,69.3,5814,0.0,239.80064248367,169.627322306241,-2.18235075473785,95016,59781,42.626337780015,8403465,148.861730463045,8531982,151.138322679936,16935444,42.9,288.9,144.3,0.0,28.8,124.164,13.26,9926202,175.836,14.7,6200663.906,0.0
Paraguay,2008,69.573,0.234203343907997,0.90394743,27,-2.93908059597015,1481.16198587082,16.587,0.0,4.86165762,476.461946977722,201.77769471,8.538,176193658898.54,152.1,0.0,222.948,205.977,214.152,398.586,626.307,69.3,5814,0.0,239.80064248367,169.627322306241,-2.18235075473785,95016,59781,42.626337780015,8403465,148.861730463045,8531982,151.138322679936,16935444,42.9,288.9,144.3,0.0,28.8,124.164,13.26,9926202,175.836,17.3,6200663.906,0.0
Paraguay,2008,69.573,0.234203343907997,0.90394743,27,-2.93908059597015,1481.16198587082,16.587,0.0,4.86165762,476.461946977722,201.77769471,8.538,176193658898.54,152.1,0.0,222.948,205.977,214.152,398.586,626.307,69.3,5814,0.0,239.80064248367,169.627322306241,-2.18235075473785,95016,59781,42.626337780015,8403465,148.861730463045,8531982,151.138322679936,16935444,42.9,288.9,144.3,0.0,28.8,124.164,13.26,9926202,175.836,12.1,6200663.906,0.0
Paraguay,2009,68.763,0.246527398228773,0.99666819,27,-2.3668515086174,1616.07669513458,16.575,0.0,6.36530472,620.626240501347,182.17824555,8.361,175733551485.445,147.3,0.0,223.497,206.886,214.905,392.718,616.986,67.5,5622,0.0,243.163575318105,171.948491892674,-2.65075814723968,100149,63180,43.0599597281652,8491716,148.910228959764,8616009,151.089823648057,17107722,43.8,0.0,146.399999999999,0.0,26.4,123.189,16.38,10082778,176.810999999999,15.2,7790441.108,0.0
Paraguay,2009,68.763,0.246527398228773,0.99666819,27,-2.3668515086174,1616.07669513458,16.575,0.0,6.36530472,620.626240501347,182.17824555,8.361,175733551485.445,147.3,0.0,223.497,206.886,214.905,392.718,616.986,67.5,5622,0.0,243.163575318105,171.948491892674,-2.65075814723968,100149,63180,43.0599597281652,8491716,148.910228959764,8616009,151.089823648057,17107722,43.8,0.0,146.399999999999,0.0,26.4,123.189,16.38,10082778,176.810999999999,17.9,7790441.108,0.0
Paraguay,2009,68.763,0.246527398228773,0.99666819,27,-2.3668515086174,1616.07669513458,16.575,0.0,6.36530472,620.626240501347,182.17824555,8.361,175733551485.445,147.3,0.0,223.497,206.886,214.905,392.718,616.986,67.5,5622,0.0,243.163575318105,171.948491892674,-2.65075814723968,100149,63180,43.0599597281652,8491716,148.910228959764,8616009,151.089823648057,17107722,43.8,0.0,146.399999999999,0.0,26.4,123.189,16.38,10082778,176.810999999999,12.5,7790441.108,0.0
Paraguay,2010,67.818,0.242091638014043,0.9115971,27,-2.12278014421463,1776.32895169838,16.551,0.0,6.39346289999999,692.58560592252,180.4211769,8.19,195231595439.196,153.0,8.3121600151062,224.298,207.606,215.661,384.387,610.098,65.6999999999999,5430,300.0,246.496316617177,174.248543416213,-2.50458669662475,104727,66054,43.5586181726655,8592660,148.955390143176,8713179,151.044609856823,17305839,41.1,0.0,148.5,0.0,23.1,122.216999999999,13.71,10255614,177.783,15.7,8227037.95,18.2
Paraguay,2010,67.818,0.242091638014043,0.9115971,27,-2.12278014421463,1776.32895169838,16.551,0.0,6.39346289999999,692.58560592252,180.4211769,8.19,195231595439.196,153.0,8.3121600151062,224.298,207.606,215.661,384.387,610.098,65.6999999999999,5430,300.0,246.496316617177,174.248543416213,-2.50458669662475,104727,66054,43.5586181726655,8592660,148.955390143176,8713179,151.044609856823,17305839,41.1,0.0,148.5,0.0,23.1,122.216999999999,13.71,10255614,177.783,15.7,8227037.95,28.4
Paraguay,2010,67.818,0.242091638014043,0.9115971,27,-2.12278014421463,1776.32895169838,16.551,0.0,6.39346289999999,692.58560592252,180.4211769,8.19,195231595439.196,153.0,8.3121600151062,224.298,207.606,215.661,384.387,610.098,65.6999999999999,5430,300.0,246.496316617177,174.248543416213,-2.50458669662475,104727,66054,43.5586181726655,8592660,148.955390143176,8713179,151.044609856823,17305839,41.1,0.0,148.5,0.0,23.1,122.216999999999,13.71,10255614,177.783,15.7,8227037.95,7.9
Paraguay,2010,67.818,0.242091638014043,0.9115971,27,-2.12278014421463,1776.32895169838,16.551,0.0,6.39346289999999,692.58560592252,180.4211769,8.19,195231595439.196,153.0,8.3121600151062,224.298,207.606,215.661,384.387,610.098,65.6999999999999,5430,300.0,246.496316617177,174.248543416213,-2.50458669662475,104727,66054,43.5586181726655,8592660,148.955390143176,8713179,151.044609856823,17305839,41.1,0.0,148.5,0.0,23.1,122.216999999999,13.71,10255614,177.783,18.4,8227037.95,18.2
Paraguay,2010,67.818,0.242091638014043,0.9115971,27,-2.12278014421463,1776.32895169838,16.551,0.0,6.39346289999999,692.58560592252,180.4211769,8.19,195231595439.196,153.0,8.3121600151062,224.298,207.606,215.661,384.387,610.098,65.6999999999999,5430,300.0,246.496316617177,174.248543416213,-2.50458669662475,104727,66054,43.5586181726655,8592660,148.955390143176,8713179,151.044609856823,17305839,41.1,0.0,148.5,0.0,23.1,122.216999999999,13.71,10255614,177.783,18.4,8227037.95,28.4
Paraguay,2010,67.818,0.242091638014043,0.9115971,27,-2.12278014421463,1776.32895169838,16.551,0.0,6.39346289999999,692.58560592252,180.4211769,8.19,195231595439.196,153.0,8.3121600151062,224.298,207.606,215.661,384.387,610.098,65.6999999999999,5430,300.0,246.496316617177,174.248543416213,-2.50458669662475,104727,66054,43.5586181726655,8592660,148.955390143176,8713179,151.044609856823,17305839,41.1,0.0,148.5,0.0,23.1,122.216999999999,13.71,10255614,177.783,18.4,8227037.95,7.9
Paraguay,2010,67.818,0.242091638014043,0.9115971,27,-2.12278014421463,1776.32895169838,16.551,0.0,6.39346289999999,692.58560592252,180.4211769,8.19,195231595439.196,153.0,8.3121600151062,224.298,207.606,215.661,384.387,610.098,65.6999999999999,5430,300.0,246.496316617177,174.248543416213,-2.50458669662475,104727,66054,43.5586181726655,8592660,148.955390143176,8713179,151.044609856823,17305839,41.1,0.0,148.5,0.0,23.1,122.216999999999,13.71,10255614,177.783,13.0,8227037.95,18.2
Paraguay,2010,67.818,0.242091638014043,0.9115971,27,-2.12278014421463,1776.32895169838,16.551,0.0,6.39346289999999,692.58560592252,180.4211769,8.19,195231595439.196,153.0,8.3121600151062,224.298,207.606,215.661,384.387,610.098,65.6999999999999,5430,300.0,246.496316617177,174.248543416213,-2.50458669662475,104727,66054,43.5586181726655,8592660,148.955390143176,8713179,151.044609856823,17305839,41.1,0.0,148.5,0.0,23.1,122.216999999999,13.71,10255614,177.783,13.0,8227037.95,28.4
Paraguay,2010,67.818,0.242091638014043,0.9115971,27,-2.12278014421463,1776.32895169838,16.551,0.0,6.39346289999999,692.58560592252,180.4211769,8.19,195231595439.196,153.0,8.3121600151062,224.298,207.606,215.661,384.387,610.098,65.6999999999999,5430,300.0,246.496316617177,174.248543416213,-2.50458669662475,104727,66054,43.5586181726655,8592660,148.955390143176,8713179,151.044609856823,17305839,41.1,0.0,148.5,0.0,23.1,122.216999999999,13.71,10255614,177.783,13.0,8227037.95,7.9
Paraguay,2011,66.972,0.235293846866245,0.55452306,39,-2.08690720796585,1988.48282188222,16.518,19.5,7.38422514,840.647745923763,170.74950027,8.02499999999999,203599946333.113,156.899999999999,11.0784602165222,224.802,208.515,216.393,379.332,600.345,63.9,5268,300.0,249.799062137558,176.527560114081,-2.07778966426849,108609,68337,44.12740246665,8707263,148.996473098025,8824551,151.003475566736,17531817,39.0,0.0,150.6,0.0,21.6,121.248,14.01,10446159,178.752,16.2,10291345.12,0.0
Paraguay,2011,66.972,0.235293846866245,0.55452306,39,-2.08690720796585,1988.48282188222,16.518,19.5,7.38422514,840.647745923763,170.74950027,8.02499999999999,203599946333.113,156.899999999999,11.0784602165222,224.802,208.515,216.393,379.332,600.345,63.9,5268,300.0,249.799062137558,176.527560114081,-2.07778966426849,108609,68337,44.12740246665,8707263,148.996473098025,8824551,151.003475566736,17531817,39.0,0.0,150.6,0.0,21.6,121.248,14.01,10446159,178.752,18.9,10291345.12,0.0
Paraguay,2011,66.972,0.235293846866245,0.55452306,39,-2.08690720796585,1988.48282188222,16.518,19.5,7.38422514,840.647745923763,170.74950027,8.02499999999999,203599946333.113,156.899999999999,11.0784602165222,224.802,208.515,216.393,379.332,600.345,63.9,5268,300.0,249.799062137558,176.527560114081,-2.07778966426849,108609,68337,44.12740246665,8707263,148.996473098025,8824551,151.003475566736,17531817,39.0,0.0,150.6,0.0,21.6,121.248,14.01,10446159,178.752,13.5,10291345.12,0.0
Paraguay,2012,66.207,0.241425652629206,0.75164241,39,-2.55180841684341,2128.2115402116,16.392,0.0,9.09871101,988.243793598483,159.09679413,7.875,202158370936.42,142.8,11.006370306015,225.744,209.487,217.362,369.471,589.278,61.8,5103,300.0,253.072551521472,178.786484272533,-2.61570650339126,111843,70212,44.7268210420338,8827773,149.034156846445,8942193,150.965843153554,17769966,31.2,0.0,152.399999999999,33.9,21.6,120.279,12.27,10645455,179.721,16.7,12605723.44,0.0
Paraguay,2012,66.207,0.241425652629206,0.75164241,39,-2.55180841684341,2128.2115402116,16.392,0.0,9.09871101,988.243793598483,159.09679413,7.875,202158370936.42,142.8,11.006370306015,225.744,209.487,217.362,369.471,589.278,61.8,5103,300.0,253.072551521472,178.786484272533,-2.61570650339126,111843,70212,44.7268210420338,8827773,149.034156846445,8942193,150.965843153554,17769966,31.2,0.0,152.399999999999,33.9,21.6,120.279,12.27,10645455,179.721,19.5,12605723.44,0.0
Paraguay,2012,66.207,0.241425652629206,0.75164241,39,-2.55180841684341,2128.2115402116,16.392,0.0,9.09871101,988.243793598483,159.09679413,7.875,202158370936.42,142.8,11.006370306015,225.744,209.487,217.362,369.471,589.278,61.8,5103,300.0,253.072551521472,178.786484272533,-2.61570650339126,111843,70212,44.7268210420338,8827773,149.034156846445,8942193,150.965843153554,17769966,31.2,0.0,152.399999999999,33.9,21.6,120.279,12.27,10645455,179.721,14.0,12605723.44,0.0
Paraguay,2013,66.747,0.220821143247993,0.70742499,39,-3.14333403110505,2181.70229412137,16.308,0.0,7.9583037,954.366394621179,167.145561209999,7.908,218923519267.912,143.7,8.03613567352296,226.47,210.537,218.271,362.025,576.992999999999,60.0,5049,300.0,256.301138757837,180.998873142256,-2.20758479833602,114645,71958,45.3484923231816,8952582,149.069276741309,9064374,150.93072325869,18016956,24.0,0.0,154.5,0.0,22.2,119.409,13.14,10845666,180.591,17.3,13704199.09,0.0
Paraguay,2013,66.747,0.220821143247993,0.70742499,39,-3.14333403110505,2181.70229412137,16.308,0.0,7.9583037,954.366394621179,167.145561209999,7.908,218923519267.912,143.7,8.03613567352296,226.47,210.537,218.271,362.025,576.992999999999,60.0,5049,300.0,256.301138757837,180.998873142256,-2.20758479833602,114645,71958,45.3484923231816,8952582,149.069276741309,9064374,150.93072325869,18016956,24.0,0.0,154.5,0.0,22.2,119.409,13.14,10845666,180.591,20.0,13704199.09,0.0
Paraguay,2013,66.747,0.220821143247993,0.70742499,39,-3.14333403110505,2181.70229412137,16.308,0.0,7.9583037,954.366394621179,167.145561209999,7.908,218923519267.912,143.7,8.03613567352296,226.47,210.537,218.271,362.025,576.992999999999,60.0,5049,300.0,256.301138757837,180.998873142256,-2.20758479833602,114645,71958,45.3484923231816,8952582,149.069276741309,9064374,150.93072325869,18016956,24.0,0.0,154.5,0.0,22.2,119.409,13.14,10845666,180.591,14.5,13704199.09,0.0
Paraguay,2014,112.01,0.37225285785742,0.725756899999999,65,-5.0534600019455,4112.60307847604,27.405,0.0,15.8084512,1962.03469726825,259.72301485,13.23,384215295598.53,253.5,12.9827952384948,378.34,351.265,364.39,593.74,959.945,97.5,8315,500.0,432.496077089179,305.305358814445,-0.443137548863888,195490,123130,76.651409514221,15135810,248.506047149426,15317795,251.493952850574,30453605,41.0,0.0,261.0,0.0,35.5,197.63,25.15,18416515,302.37,17.8,15018441.32,0.0
Paraguay,2014,112.01,0.37225285785742,0.725756899999999,65,-5.0534600019455,4112.60307847604,27.405,0.0,15.8084512,1962.03469726825,259.72301485,13.23,384215295598.53,253.5,12.9827952384948,378.34,351.265,364.39,593.74,959.945,97.5,8315,500.0,432.496077089179,305.305358814445,-0.443137548863888,195490,123130,76.651409514221,15135810,248.506047149426,15317795,251.493952850574,30453605,41.0,0.0,261.0,0.0,35.5,197.63,25.15,18416515,302.37,20.6,15018441.32,0.0
Paraguay,2014,112.01,0.37225285785742,0.725756899999999,65,-5.0534600019455,4112.60307847604,27.405,0.0,15.8084512,1962.03469726825,259.72301485,13.23,384215295598.53,253.5,12.9827952384948,378.34,351.265,364.39,593.74,959.945,97.5,8315,500.0,432.496077089179,305.305358814445,-0.443137548863888,195490,123130,76.651409514221,15135810,248.506047149426,15317795,251.493952850574,30453605,41.0,0.0,261.0,0.0,35.5,197.63,25.15,18416515,302.37,15.0,15018441.32,0.0
Paraguay,2015,112.14,0.414386558752078,0.86546185,65,-5.09148359298705,4160.95175189621,27.23,0.0,15.7828915,1962.79737577513,262.53011705,13.225,395577124877.962,238.0,16.6688907146454,379.985,352.74,365.955,576.745,942.23,94.5,8210,500.0,437.780754065411,308.915962189937,0.176063142716884,200230,127115,77.749181978354,15356255,248.565543586464,15533495,251.434456413535,30889750,40.5,0.0,264.0,0.0,37.0,196.25,22.8,18765525,303.75,18.4,16614670.43,5.9
Paraguay,2015,112.14,0.414386558752078,0.86546185,65,-5.09148359298705,4160.95175189621,27.23,0.0,15.7828915,1962.79737577513,262.53011705,13.225,395577124877.962,238.0,16.6688907146454,379.985,352.74,365.955,576.745,942.23,94.5,8210,500.0,437.780754065411,308.915962189937,0.176063142716884,200230,127115,77.749181978354,15356255,248.565543586464,15533495,251.434456413535,30889750,40.5,0.0,264.0,0.0,37.0,196.25,22.8,18765525,303.75,18.4,16614670.43,23.1
Paraguay,2015,112.14,0.414386558752078,0.86546185,65,-5.09148359298705,4160.95175189621,27.23,0.0,15.7828915,1962.79737577513,262.53011705,13.225,395577124877.962,238.0,16.6688907146454,379.985,352.74,365.955,576.745,942.23,94.5,8210,500.0,437.780754065411,308.915962189937,0.176063142716884,200230,127115,77.749181978354,15356255,248.565543586464,15533495,251.434456413535,30889750,40.5,0.0,264.0,0.0,37.0,196.25,22.8,18765525,303.75,18.4,16614670.43,14.5
Paraguay,2015,112.14,0.414386558752078,0.86546185,65,-5.09148359298705,4160.95175189621,27.23,0.0,15.7828915,1962.79737577513,262.53011705,13.225,395577124877.962,238.0,16.6688907146454,379.985,352.74,365.955,576.745,942.23,94.5,8210,500.0,437.780754065411,308.915962189937,0.176063142716884,200230,127115,77.749181978354,15356255,248.565543586464,15533495,251.434456413535,30889750,40.5,0.0,264.0,0.0,37.0,196.25,22.8,18765525,303.75,21.2,16614670.43,5.9
Paraguay,2015,112.14,0.414386558752078,0.86546185,65,-5.09148359298705,4160.95175189621,27.23,0.0,15.7828915,1962.79737577513,262.53011705,13.225,395577124877.962,238.0,16.6688907146454,379.985,352.74,365.955,576.745,942.23,94.5,8210,500.0,437.780754065411,308.915962189937,0.176063142716884,200230,127115,77.749181978354,15356255,248.565543586464,15533495,251.434456413535,30889750,40.5,0.0,264.0,0.0,37.0,196.25,22.8,18765525,303.75,21.2,16614670.43,23.1
Paraguay,2015,112.14,0.414386558752078,0.86546185,65,-5.09148359298705,4160.95175189621,27.23,0.0,15.7828915,1962.79737577513,262.53011705,13.225,395577124877.962,238.0,16.6688907146454,379.985,352.74,365.955,576.745,942.23,94.5,8210,500.0,437.780754065411,308.915962189937,0.176063142716884,200230,127115,77.749181978354,15356255,248.565543586464,15533495,251.434456413535,30889750,40.5,0.0,264.0,0.0,37.0,196.25,22.8,18765525,303.75,21.2,16614670.43,14.5
Paraguay,2015,112.14,0.414386558752078,0.86546185,65,-5.09148359298705,4160.95175189621,27.23,0.0,15.7828915,1962.79737577513,262.53011705,13.225,395577124877.962,238.0,16.6688907146454,379.985,352.74,365.955,576.745,942.23,94.5,8210,500.0,437.780754065411,308.915962189937,0.176063142716884,200230,127115,77.749181978354,15356255,248.565543586464,15533495,251.434456413535,30889750,40.5,0.0,264.0,0.0,37.0,196.25,22.8,18765525,303.75,15.5,16614670.43,5.9
Paraguay,2015,112.14,0.414386558752078,0.86546185,65,-5.09148359298705,4160.95175189621,27.23,0.0,15.7828915,1962.79737577513,262.53011705,13.225,395577124877.962,238.0,16.6688907146454,379.985,352.74,365.955,576.745,942.23,94.5,8210,500.0,437.780754065411,308.915962189937,0.176063142716884,200230,127115,77.749181978354,15356255,248.565543586464,15533495,251.434456413535,30889750,40.5,0.0,264.0,0.0,37.0,196.25,22.8,18765525,303.75,15.5,16614670.43,23.1
Paraguay,2015,112.14,0.414386558752078,0.86546185,65,-5.09148359298705,4160.95175189621,27.23,0.0,15.7828915,1962.79737577513,262.53011705,13.225,395577124877.962,238.0,16.6688907146454,379.985,352.74,365.955,576.745,942.23,94.5,8210,500.0,437.780754065411,308.915962189937,0.176063142716884,200230,127115,77.749181978354,15356255,248.565543586464,15533495,251.434456413535,30889750,40.5,0.0,264.0,0.0,37.0,196.25,22.8,18765525,303.75,15.5,16614670.43,14.5
Paraguay,2016,111.315,0.440629442811642,1.25384584999999,65,-3.81337344646454,4347.17801481158,26.99,0.0,15.73989985,2049.98804058411,262.4255562,13.12,412460458757.769,239.5,17.1748995780945,382.065,354.13,367.67,555.81,925.155,91.5,7990,494.675886923564,443.023533102902,312.497949596635,0.6723540276289,205665,132185,78.8650264283915,15580580,248.628326456946,15752495,251.371673543053,31333075,40.5,493.5,267.5,62.0,38.5,194.87,26.25,19121320,305.13,19.0,17447700.59,0.0
Paraguay,2016,111.315,0.440629442811642,1.25384584999999,65,-3.81337344646454,4347.17801481158,26.99,0.0,15.73989985,2049.98804058411,262.4255562,13.12,412460458757.769,239.5,17.1748995780945,382.065,354.13,367.67,555.81,925.155,91.5,7990,494.675886923564,443.023533102902,312.497949596635,0.6723540276289,205665,132185,78.8650264283915,15580580,248.628326456946,15752495,251.371673543053,31333075,40.5,493.5,267.5,62.0,38.5,194.87,26.25,19121320,305.13,21.9,17447700.59,0.0
Paraguay,2016,111.315,0.440629442811642,1.25384584999999,65,-3.81337344646454,4347.17801481158,26.99,0.0,15.73989985,2049.98804058411,262.4255562,13.12,412460458757.769,239.5,17.1748995780945,382.065,354.13,367.67,555.81,925.155,91.5,7990,494.675886923564,443.023533102902,312.497949596635,0.6723540276289,205665,132185,78.8650264283915,15580580,248.628326456946,15752495,251.371673543053,31333075,40.5,493.5,267.5,62.0,38.5,194.87,26.25,19121320,305.13,16.1,17447700.59,0.0
Paraguay,2017,109.81,0.458067174420955,1.01685805,65,-3.75227391719818,4495.51682583494,27.225,0.0,15.13363955,2058.80671518301,269.59926605,12.955,432300132071.941,242.5,15.4531037807464,382.295,354.93,368.22,552.29,915.43,88.5,7735,495.29154124859,448.223432287464,316.049030541064,-0.0142802216578275,211460,138205,79.982431412031,15805370,248.691821951838,15971650,251.308178048162,31777020,33.5,0.0,0.0,0.0,39.0,193.5,23.05,19479315,306.5,0.0,18856327.5,0.0
Paraguay,2018,108.32,0.457458139974041,0.8916475,65,-4.35308068990707,4782.5252157087,27.845,0.0,15.1489556,2148.27322574117,275.0805664,12.805,446152110526.99,230.0,16.4809799194336,381.71,354.73,367.84,556.19,919.75,85.5,7470,0.0,453.386957053474,319.583521727449,-0.434007570147514,217020,144685,81.0889504153034,16028010,248.753594415805,16188630,251.246405584195,32216640,33.0,0.0,0.0,0.0,39.0,192.075,31.1,19840620,307.925,0.0,20703450.54,5.0
Paraguay,2018,108.32,0.457458139974041,0.8916475,65,-4.35308068990707,4782.5252157087,27.845,0.0,15.1489556,2148.27322574117,275.0805664,12.805,446152110526.99,230.0,16.4809799194336,381.71,354.73,367.84,556.19,919.75,85.5,7470,0.0,453.386957053474,319.583521727449,-0.434007570147514,217020,144685,81.0889504153034,16028010,248.753594415805,16188630,251.246405584195,32216640,33.0,0.0,0.0,0.0,39.0,192.075,31.1,19840620,307.925,0.0,20703450.54,20.4
Paraguay,2018,108.32,0.457458139974041,0.8916475,65,-4.35308068990707,4782.5252157087,27.845,0.0,15.1489556,2148.27322574117,275.0805664,12.805,446152110526.99,230.0,16.4809799194336,381.71,354.73,367.84,556.19,919.75,85.5,7470,0.0,453.386957053474,319.583521727449,-0.434007570147514,217020,144685,81.0889504153034,16028010,248.753594415805,16188630,251.246405584195,32216640,33.0,0.0,0.0,0.0,39.0,192.075,31.1,19840620,307.925,0.0,20703450.54,12.1
Paraguay,2019,106.405,0.43725778579626,0.91994515,65,-4.46707248687744,5081.37436561604,28.18,0.0,16.60234215,2355.08811875638,268.23114395,12.625,444359225514.046,228.5,17.4491512775421,382.205,354.805,368.105,549.38,919.015,83.0,7195,0.0,458.578370626437,320.09464357803,-0.0902971159666775,222325,151150,82.180040271835,16247960,248.819223690686,16402170,251.180776309313,32650130,31.0,0.0,0.0,0.0,41.0,190.605,32.95,20203575,309.395,0.0,22725796.75,4.7
Paraguay,2019,106.405,0.43725778579626,0.91994515,65,-4.46707248687744,5081.37436561604,28.18,0.0,16.60234215,2355.08811875638,268.23114395,12.625,444359225514.046,228.5,17.4491512775421,382.205,354.805,368.105,549.38,919.015,83.0,7195,0.0,458.578370626437,320.09464357803,-0.0902971159666775,222325,151150,82.180040271835,16247960,248.819223690686,16402170,251.180776309313,32650130,31.0,0.0,0.0,0.0,41.0,190.605,32.95,20203575,309.395,0.0,22725796.75,19.5
